ID,Timestamp,ชั้น,เบอร์,หมวดงาน,หัวข้อ,ไฟล์,URL,สถานที่,Dynamic Fields,Combination,,,,
1760925741106-dl4h34jme,20/10/2568 09:02:21,-,C18,งานเสา,รูปแสดงผิวคอนกรีตหลังรื้อไม้แบบ,--C18-รูปแสดงผิวคอนกรีตหลังรื้อไม้แบบ-2025-10-20T02-02-16-515Z.jpg,https://drive.google.com/file/d/1XhCQwDd_CG85ZZ_O7UFSq2jJS6HS6BY-/view,แนบจากแกลลอรี,"{""อาคาร"":""-"",""เสาเบอร์"":""C18"",""ชั้น"":""ชั้น .1"",""Gridline"":""17/A""}",,,,,
1760925782210-rb0ai89qo,20/10/2568 09:03:02,-,C18,งานเสา,รูปแสดงผิวคอนกรีตหลังรื้อไม้แบบ,--C18-รูปแสดงผิวคอนกรีตหลังรื้อไม้แบบ-2025-10-20T02-02-55-315Z.jpg,https://drive.google.com/file/d/1BLWRKozZZWI2yaAk98wKY15e6UE3bP-J/view,แนบจากแกลลอรี,"{""อาคาร"":""-"",""เสาเบอร์"":""C18"",""ชั้น"":""ชั้น .1"",""Gridline"":""20/A""}",,,,,
1760952498117-iw9gtesla,20/10/2568 16:28:18,-,C18,งานเสา,รูปแสดงผิวคอนกรีตหลังรื้อไม้แบบ,--C18-รูปแสดงผิวคอนกรีตหลังรื้อไม้แบบ-2025-10-20T09-28-13-302Z.jpg,https://drive.google.com/file/d/1K0p9bidyuWq5nQRn33NLCHnsdWWZd_t9/view,แนบจากแกลลอรี,"{""อาคาร"":""-"",""เสาเบอร์"":""C18"",""ชั้น"":""ชั้น .1"",""Gridline"":""14/C""}",,,,,
1760952593230-ivuezpevd,20/10/2568 16:29:53,-,C18,งานเสา,รูปแสดงผิวคอนกรีตหลังรื้อไม้แบบ,--C18-รูปแสดงผิวคอนกรีตหลังรื้อไม้แบบ-2025-10-20T09-29-46-427Z.jpg,https://drive.google.com/file/d/1OFH71CGris-FTXUb9lQGnjrrpDILMthQ/view,แนบจากแกลลอรี,"{""อาคาร"":""-"",""เสาเบอร์"":""C18"",""ชั้น"":""ชั้น .1"",""Gridline"":""17/C""}",,,,,
1760953083346-kpabq8dne,20/10/2568 16:38:03,-,C22,งานเสา,รูปแสดงผิวคอนกรีตหลังรื้อไม้แบบ,--C22-รูปแสดงผิวคอนกรีตหลังรื้อไม้แบบ-2025-10-20T09-37-58-920Z.jpg,https://drive.google.com/file/d/1pFAW_E0zilidR51TBN7-6J4giYfmVplY/view,แนบจากแกลลอรี,"{""อาคาร"":""-"",""เสาเบอร์"":""C22"",""ชั้น"":""ชั้น .1"",""Gridline"":""22/D""}",,,,,
1760953194722-yd5qy3fi2,20/10/2568 16:39:54,-,C22,งานเสา,รูปแสดงผิวคอนกรีตหลังรื้อไม้แบบ,--C22-รูปแสดงผิวคอนกรีตหลังรื้อไม้แบบ-2025-10-20T09-39-49-825Z.jpg,https://drive.google.com/file/d/1UU2zAGZEc3I59_oPVroSM7V1fC8uaG-H/view,แนบจากแกลลอรี,"{""อาคาร"":""-"",""เสาเบอร์"":""C22"",""ชั้น"":""ชั้น .1"",""Gridline"":""14/G""}",,,,,
1760953492320-wqlu90eor,20/10/2568 16:44:52,-,C23,งานเสา,รูปแสดงผิวคอนกรีตหลังรื้อไม้แบบ,--C23-รูปแสดงผิวคอนกรีตหลังรื้อไม้แบบ-2025-10-20T09-44-48-138Z.jpg,https://drive.google.com/file/d/1nFMTJrIJymAOhyk0lwITHE634HrplMv8/view,แนบจากแกลลอรี,"{""อาคาร"":""-"",""เสาเบอร์"":""C23"",""ชั้น"":""ชั้น .1"",""Gridline"":""13/I""}",,,,,
1760954109519-o49rng0c3,20/10/2568 16:55:09,-,C21,งานเสา,รูปแสดงผิวคอนกรีตหลังรื้อไม้แบบ,--C21-รูปแสดงผิวคอนกรีตหลังรื้อไม้แบบ-2025-10-20T09-55-05-026Z.jpg,https://drive.google.com/file/d/1zPegrRZG0OLW5CgjO3zoeDmGPZ5caV7h/view,แนบจากแกลลอรี,"{""อาคาร"":""-"",""เสาเบอร์"":""C21"",""ชั้น"":""ชั้น .1"",""Gridline"":""22/I""}",,,,,
1760954118028-tlx9pw78a,20/10/2568 16:55:18,-,C21,งานเสา,รูปแสดงการตรวจSLUMP,--C21-รูปแสดงการตรวจSLUMP-2025-10-20T09-55-13-432Z.jpg,https://drive.google.com/file/d/1PqtTrpnSQJ9fmVwtKDmTSuDWpt_vXnE5/view,แนบจากแกลลอรี,"{""อาคาร"":""-"",""เสาเบอร์"":""C21"",""ชั้น"":""ชั้น .1"",""Gridline"":""22/I""}",,,,,
1760954126274-a6jilxlm2,20/10/2568 16:55:26,-,C21,งานเสา,รูปแสดงบิลปูนคอนกรีต,--C21-รูปแสดงบิลปูนคอนกรีต-2025-10-20T09-55-21-637Z.jpg,https://drive.google.com/file/d/1aUU-HjzWhwISGtp3363dCZ5Peaq_zobs/view,แนบจากแกลลอรี,"{""อาคาร"":""-"",""เสาเบอร์"":""C21"",""ชั้น"":""ชั้น .1"",""Gridline"":""22/I""}",,,,,
1760954134339-fcq1zoj6f,20/10/2568 16:55:34,-,C21,งานเสา,รูปแสดงระยะเหล็กปลอกช่วงเกิน0.80ม.-1.20ม.จากพื้นโครงสร้าง,--C21-รูปแสดงระยะเหล็กปลอกช่วงเกิน0.80ม.-1.20ม.จากพื้นโครงสร้าง-2025-10-20T09-55-29-580Z.jpg,https://drive.google.com/file/d/1mDfosvfEAW9_CO9ZNfbEY_UeQi9eYM3H/view,แนบจากแกลลอรี,"{""อาคาร"":""-"",""เสาเบอร์"":""C21"",""ชั้น"":""ชั้น .1"",""Gridline"":""22/I""}",,,,,
1760954142223-na160cia1,20/10/2568 16:55:42,-,C21,งานเสา,รูปแสดงภาพโดยรวมของเสาก่อนปิดแบบ,--C21-รูปแสดงภาพโดยรวมของเสาก่อนปิดแบบ-2025-10-20T09-55-37-706Z.jpg,https://drive.google.com/file/d/1FwDxmDjOj28UBGgbWIRxdK0ElKwPP1DJ/view,แนบจากแกลลอรี,"{""อาคาร"":""-"",""เสาเบอร์"":""C21"",""ชั้น"":""ชั้น .1"",""Gridline"":""22/I""}",,,,,
1760954150658-67rc9jljm,20/10/2568 16:55:50,-,C21,งานเสา,รูปแสดงจุดทาบหรือจุดต่อเสาที่สูงจากพื้นโครงสร้าง,--C21-รูปแสดงจุดทาบหรือจุดต่อเสาที่สูงจากพื้นโครงสร้าง-2025-10-20T09-55-45-613Z.jpg,https://drive.google.com/file/d/16CQe_33zHXGbVpinUh68ijDV0JaKPecK/view,แนบจากแกลลอรี,"{""อาคาร"":""-"",""เสาเบอร์"":""C21"",""ชั้น"":""ชั้น .1"",""Gridline"":""22/I""}",,,,,
1760954160719-1dihtsjps,20/10/2568 16:56:00,-,C21,งานเสา,รูปแสดงขนาดเหล็ก/รหัสเหล็กและSDข้างเหล็กเส้นของเหล็กหลัก,--C21-รูปแสดงขนาดเหล็ก/รหัสเหล็กและSDข้างเหล็กเส้นของเหล็กหลัก-2025-10-20T09-55-54-506Z.jpg,https://drive.google.com/file/d/1EFOHtt2qCmKjt9AUGwYBlHcaW3v_PqHl/view,แนบจากแกลลอรี,"{""อาคาร"":""-"",""เสาเบอร์"":""C21"",""ชั้น"":""ชั้น .1"",""Gridline"":""22/I""}",,,,,
1760954169510-80t89rvlz,20/10/2568 16:56:09,-,C21,งานเสา,จุดรอยต่อพื้นโครงสร้างบริเวณในเสาและรอบเสาที่จะเทคอนกรีต,--C21-จุดรอยต่อพื้นโครงสร้างบริเวณในเสาและรอบเสาที่จะเทคอนกรีต-2025-10-20T09-56-04-448Z.jpg,https://drive.google.com/file/d/1_aTXVJVSaxTPbwql87U1X4GLp_03FyUE/view,แนบจากแกลลอรี,"{""อาคาร"":""-"",""เสาเบอร์"":""C21"",""ชั้น"":""ชั้น .1"",""Gridline"":""22/I""}",,,,,
1760954443684-osngpbsbu,20/10/2568 17:00:43,-,C18,งานเสา,รูปแสดงผิวคอนกรีตหลังรื้อไม้แบบ,--C18-รูปแสดงผิวคอนกรีตหลังรื้อไม้แบบ-2025-10-20T10-00-38-702Z.jpg,https://drive.google.com/file/d/18CrkDtLe-33SAhe78V4gQue-JyybjCMA/view,แนบจากแกลลอรี,"{""อาคาร"":""-"",""เสาเบอร์"":""C18"",""ชั้น"":""ชั้น .1"",""Gridline"":""22/D""}",,,,,
1760954456009-71hc9pga0,20/10/2568 17:00:56,-,C18,งานเสา,รูปแสดงบิลปูนคอนกรีต,--C18-รูปแสดงบิลปูนคอนกรีต-2025-10-20T10-00-47-872Z.jpg,https://drive.google.com/file/d/1no_u9NKdxNFYCAKuRcUd72aKF0NTAejm/view,แนบจากแกลลอรี,"{""อาคาร"":""-"",""เสาเบอร์"":""C18"",""ชั้น"":""ชั้น .1"",""Gridline"":""22/D""}",,,,,
1760954464441-tif3vxm9b,20/10/2568 17:01:04,-,C18,งานเสา,รูปแสดงการตรวจSLUMP,--C18-รูปแสดงการตรวจSLUMP-2025-10-20T10-00-59-969Z.jpg,https://drive.google.com/file/d/1Z66XMcuemYZVliE78JPQ2ozvq2aUoS5a/view,แนบจากแกลลอรี,"{""อาคาร"":""-"",""เสาเบอร์"":""C18"",""ชั้น"":""ชั้น .1"",""Gridline"":""22/D""}",,,,,
1760954854273-eyhaycyig,20/10/2568 17:07:34,-,C19,งานเสา,รูปแสดงการตรวจSLUMP,--C19-รูปแสดงการตรวจSLUMP-2025-10-20T10-07-29-708Z.jpg,https://drive.google.com/file/d/1PFmpmWji0ddZP6ujjp9Hm7PbLcIgWbvd/view,แนบจากแกลลอรี,"{""อาคาร"":""-"",""เสาเบอร์"":""C19"",""ชั้น"":""ชั้น .1"",""Gridline"":""15/I""}",,,,,
1760954863052-eyqxtfp6a,20/10/2568 17:07:43,-,C19,งานเสา,รูปแสดงบิลปูนคอนกรีต,--C19-รูปแสดงบิลปูนคอนกรีต-2025-10-20T10-07-38-204Z.jpg,https://drive.google.com/file/d/1FmVQqxlm4J-nQ01oJ0x8eI0K487WT4wj/view,แนบจากแกลลอรี,"{""อาคาร"":""-"",""เสาเบอร์"":""C19"",""ชั้น"":""ชั้น .1"",""Gridline"":""15/I""}",,,,,
1760954874449-4ai6vwe3l,20/10/2568 17:07:54,-,C19,งานเสา,รูปแสดงภาพโดยรวมของเสาก่อนปิดแบบ,--C19-รูปแสดงภาพโดยรวมของเสาก่อนปิดแบบ-2025-10-20T10-07-47-827Z.jpg,https://drive.google.com/file/d/1YsqN5WxA5qeHZDZDAoDI04FThEe0TyeJ/view,แนบจากแกลลอรี,"{""อาคาร"":""-"",""เสาเบอร์"":""C19"",""ชั้น"":""ชั้น .1"",""Gridline"":""15/I""}",,,,,
1760954882903-krz3c797k,20/10/2568 17:08:02,-,C19,งานเสา,รูปแสดงระยะเหล็กปลอกช่วงเกิน0.80ม.-1.20ม.จากพื้นโครงสร้าง,--C19-รูปแสดงระยะเหล็กปลอกช่วงเกิน0.80ม.-1.20ม.จากพื้นโครงสร้าง-2025-10-20T10-07-58-176Z.jpg,https://drive.google.com/file/d/1p7ipZ0AxRGNOrobGD8DN9xYl0-zlUP_G/view,แนบจากแกลลอรี,"{""อาคาร"":""-"",""เสาเบอร์"":""C19"",""ชั้น"":""ชั้น .1"",""Gridline"":""15/I""}",,,,,
1760954891259-yl64fwxgl,20/10/2568 17:08:11,-,C19,งานเสา,จุดรอยต่อพื้นโครงสร้างบริเวณในเสาและรอบเสาที่จะเทคอนกรีต,--C19-จุดรอยต่อพื้นโครงสร้างบริเวณในเสาและรอบเสาที่จะเทคอนกรีต-2025-10-20T10-08-06-428Z.jpg,https://drive.google.com/file/d/1bPRmXy2mRnxpu97XekGugLGWVoDbTbLC/view,แนบจากแกลลอรี,"{""อาคาร"":""-"",""เสาเบอร์"":""C19"",""ชั้น"":""ชั้น .1"",""Gridline"":""15/I""}",,,,,
1760954899398-afgqk2yov,20/10/2568 17:08:19,-,C19,งานเสา,รูปแสดงจุดทาบหรือจุดต่อเสาที่สูงจากพื้นโครงสร้าง,--C19-รูปแสดงจุดทาบหรือจุดต่อเสาที่สูงจากพื้นโครงสร้าง-2025-10-20T10-08-15-113Z.jpg,https://drive.google.com/file/d/1kdCB7hqlGQdC7XYiHq5ATBW5NmuG4lQ0/view,แนบจากแกลลอรี,"{""อาคาร"":""-"",""เสาเบอร์"":""C19"",""ชั้น"":""ชั้น .1"",""Gridline"":""15/I""}",,,,,
1760954908136-49ihuuo6w,20/10/2568 17:08:28,-,C19,งานเสา,รูปแสดงขนาดเหล็ก/รหัสเหล็กและSDข้างเหล็กเส้นของเหล็กหลัก,--C19-รูปแสดงขนาดเหล็ก/รหัสเหล็กและSDข้างเหล็กเส้นของเหล็กหลัก-2025-10-20T10-08-22-735Z.jpg,https://drive.google.com/file/d/1jYLcNihQ9cVLqrJYRqzOUysO5gheyR0B/view,แนบจากแกลลอรี,"{""อาคาร"":""-"",""เสาเบอร์"":""C19"",""ชั้น"":""ชั้น .1"",""Gridline"":""15/I""}",,,,,
1760954916721-3ytljk30i,20/10/2568 17:08:36,-,C19,งานเสา,รูปแสดงผิวคอนกรีตหลังรื้อไม้แบบ,--C19-รูปแสดงผิวคอนกรีตหลังรื้อไม้แบบ-2025-10-20T10-08-31-930Z.jpg,https://drive.google.com/file/d/16rokODuywqU7uQzp1x_jZ4JFU5xKdReX/view,แนบจากแกลลอรี,"{""อาคาร"":""-"",""เสาเบอร์"":""C19"",""ชั้น"":""ชั้น .1"",""Gridline"":""15/I""}",,,,,
1760955056809-5n8dpwt8p,20/10/2568 17:10:56,-,C18,งานเสา,รูปแสดงผิวคอนกรีตหลังรื้อไม้แบบ,--C18-รูปแสดงผิวคอนกรีตหลังรื้อไม้แบบ-2025-10-20T10-10-52-322Z.jpg,https://drive.google.com/file/d/1wk-yGhPoiRty9MPalzjcZ4LsPE120Xfh/view,แนบจากแกลลอรี,"{""อาคาร"":""-"",""เสาเบอร์"":""C18"",""ชั้น"":""ชั้น .1"",""Gridline"":""15/G""}",,,,,
1760955064943-2mjmaod90,20/10/2568 17:11:04,-,C18,งานเสา,รูปแสดงบิลปูนคอนกรีต,--C18-รูปแสดงบิลปูนคอนกรีต-2025-10-20T10-11-00-640Z.jpg,https://drive.google.com/file/d/1GzitwrimQtkbItMZMBKiG928Bn0OL0zM/view,แนบจากแกลลอรี,"{""อาคาร"":""-"",""เสาเบอร์"":""C18"",""ชั้น"":""ชั้น .1"",""Gridline"":""15/G""}",,,,,
1760955075801-qvlx0k5ka,20/10/2568 17:11:15,-,C18,งานเสา,รูปแสดงการตรวจSLUMP,--C18-รูปแสดงการตรวจSLUMP-2025-10-20T10-11-08-703Z.jpg,https://drive.google.com/file/d/11JzT2L0eNfVaua2Edu2sHH1wxSQVn8vV/view,แนบจากแกลลอรี,"{""อาคาร"":""-"",""เสาเบอร์"":""C18"",""ชั้น"":""ชั้น .1"",""Gridline"":""15/G""}",,,,,
1760955084361-r8ytolrg0,20/10/2568 17:11:24,-,C18,งานเสา,รูปแสดงขนาดเหล็ก/รหัสเหล็กและSDข้างเหล็กเส้นของเหล็กหลัก,--C18-รูปแสดงขนาดเหล็ก/รหัสเหล็กและSDข้างเหล็กเส้นของเหล็กหลัก-2025-10-20T10-11-19-646Z.jpg,https://drive.google.com/file/d/1E31ExCJCC2iRUCdAajN9FWZIjt16bhH0/view,แนบจากแกลลอรี,"{""อาคาร"":""-"",""เสาเบอร์"":""C18"",""ชั้น"":""ชั้น .1"",""Gridline"":""15/G""}",,,,,
1760955093004-cuta4twfi,20/10/2568 17:11:33,-,C18,งานเสา,จุดรอยต่อพื้นโครงสร้างบริเวณในเสาและรอบเสาที่จะเทคอนกรีต,--C18-จุดรอยต่อพื้นโครงสร้างบริเวณในเสาและรอบเสาที่จะเทคอนกรีต-2025-10-20T10-11-28-298Z.jpg,https://drive.google.com/file/d/1bAw1qZM_uP5nziX6q5AeRJ6ct98ZUmdP/view,แนบจากแกลลอรี,"{""อาคาร"":""-"",""เสาเบอร์"":""C18"",""ชั้น"":""ชั้น .1"",""Gridline"":""15/G""}",,,,,
1760955101865-fa7ylhnvv,20/10/2568 17:11:41,-,C18,งานเสา,รูปแสดงจุดทาบหรือจุดต่อเสาที่สูงจากพื้นโครงสร้าง,--C18-รูปแสดงจุดทาบหรือจุดต่อเสาที่สูงจากพื้นโครงสร้าง-2025-10-20T10-11-36-769Z.jpg,https://drive.google.com/file/d/1baXweJLQs3mMLFu4ZI_i3DRnnEmco78H/view,แนบจากแกลลอรี,"{""อาคาร"":""-"",""เสาเบอร์"":""C18"",""ชั้น"":""ชั้น .1"",""Gridline"":""15/G""}",,,,,
1760955109961-vcya70wmr,20/10/2568 17:11:49,-,C18,งานเสา,รูปแสดงระยะเหล็กปลอกช่วงเกิน0.80ม.-1.20ม.จากพื้นโครงสร้าง,--C18-รูปแสดงระยะเหล็กปลอกช่วงเกิน0.80ม.-1.20ม.จากพื้นโครงสร้าง-2025-10-20T10-11-45-508Z.jpg,https://drive.google.com/file/d/1ExoF3oyAPBIpbm-URgPmWv_vijKRGxP9/view,แนบจากแกลลอรี,"{""อาคาร"":""-"",""เสาเบอร์"":""C18"",""ชั้น"":""ชั้น .1"",""Gridline"":""15/G""}",,,,,
1760955119712-9c99vwv2n,20/10/2568 17:11:59,-,C18,งานเสา,รูปแสดงภาพโดยรวมของเสาก่อนปิดแบบ,--C18-รูปแสดงภาพโดยรวมของเสาก่อนปิดแบบ-2025-10-20T10-11-53-466Z.jpg,https://drive.google.com/file/d/1FP3GMkvqdm40sS1yIEksDA_xu7uNDNWI/view,แนบจากแกลลอรี,"{""อาคาร"":""-"",""เสาเบอร์"":""C18"",""ชั้น"":""ชั้น .1"",""Gridline"":""15/G""}",,,,,
1760955407088-mdu3mpvbd,20/10/2568 17:16:47,-,C19,งานเสา,รูปแสดงบิลปูนคอนกรีต,--C19-รูปแสดงบิลปูนคอนกรีต-2025-10-20T10-16-42-962Z.jpg,https://drive.google.com/file/d/1omAMBmRyf3OwbqTT6IxSCVfIiTjtrwpm/view,แนบจากแกลลอรี,"{""อาคาร"":""-"",""เสาเบอร์"":""C19"",""ชั้น"":""ชั้น .1"",""Gridline"":""18/I""}",,,,,
1760955415191-8zq9turso,20/10/2568 17:16:55,-,C19,งานเสา,รูปแสดงการตรวจSLUMP,--C19-รูปแสดงการตรวจSLUMP-2025-10-20T10-16-51-027Z.jpg,https://drive.google.com/file/d/17A1C6g48EEfaBdSy6QgoUHy-9fA_U0e9/view,แนบจากแกลลอรี,"{""อาคาร"":""-"",""เสาเบอร์"":""C19"",""ชั้น"":""ชั้น .1"",""Gridline"":""18/I""}",,,,,
1760955424185-1k9htvnd0,20/10/2568 17:17:04,-,C19,งานเสา,รูปแสดงภาพโดยรวมของเสาก่อนปิดแบบ,--C19-รูปแสดงภาพโดยรวมของเสาก่อนปิดแบบ-2025-10-20T10-16-58-879Z.jpg,https://drive.google.com/file/d/14FwtP5Cnw2AyZ6f4HAlOZ3-4orMelpPF/view,แนบจากแกลลอรี,"{""อาคาร"":""-"",""เสาเบอร์"":""C19"",""ชั้น"":""ชั้น .1"",""Gridline"":""18/I""}",,,,,
1760955472867-rqzebbwa2,20/10/2568 17:17:52,-,C19,งานเสา,รูปแสดงระยะเหล็กปลอกช่วงเกิน0.80ม.-1.20ม.จากพื้นโครงสร้าง,--C19-รูปแสดงระยะเหล็กปลอกช่วงเกิน0.80ม.-1.20ม.จากพื้นโครงสร้าง-2025-10-20T10-17-07-926Z.jpg,https://drive.google.com/file/d/1LVModUT23W9bBJtydbIMgFmOYvu_XA-H/view,แนบจากแกลลอรี,"{""อาคาร"":""-"",""เสาเบอร์"":""C19"",""ชั้น"":""ชั้น .1"",""Gridline"":""18/I""}",,,,,
1760955481483-alimu14ph,20/10/2568 17:18:01,-,C19,งานเสา,รูปแสดงจุดทาบหรือจุดต่อเสาที่สูงจากพื้นโครงสร้าง,--C19-รูปแสดงจุดทาบหรือจุดต่อเสาที่สูงจากพื้นโครงสร้าง-2025-10-20T10-17-56-683Z.jpg,https://drive.google.com/file/d/1DEZAM5FMVUtPY63LyfZKeva810xQbExN/view,แนบจากแกลลอรี,"{""อาคาร"":""-"",""เสาเบอร์"":""C19"",""ชั้น"":""ชั้น .1"",""Gridline"":""18/I""}",,,,,
1760955489778-fet77o8sv,20/10/2568 17:18:09,-,C19,งานเสา,จุดรอยต่อพื้นโครงสร้างบริเวณในเสาและรอบเสาที่จะเทคอนกรีต,--C19-จุดรอยต่อพื้นโครงสร้างบริเวณในเสาและรอบเสาที่จะเทคอนกรีต-2025-10-20T10-18-05-060Z.jpg,https://drive.google.com/file/d/1cM0xDQDU8tlh_OVjPtE46hgT-n54dK4N/view,แนบจากแกลลอรี,"{""อาคาร"":""-"",""เสาเบอร์"":""C19"",""ชั้น"":""ชั้น .1"",""Gridline"":""18/I""}",,,,,
1760955500057-8czlukxll,20/10/2568 17:18:20,-,C19,งานเสา,รูปแสดงขนาดเหล็ก/รหัสเหล็กและSDข้างเหล็กเส้นของเหล็กหลัก,--C19-รูปแสดงขนาดเหล็ก/รหัสเหล็กและSDข้างเหล็กเส้นของเหล็กหลัก-2025-10-20T10-18-13-078Z.jpg,https://drive.google.com/file/d/1l6HWPMQIikodSnN5Ek1UM5aInPXLZdcN/view,แนบจากแกลลอรี,"{""อาคาร"":""-"",""เสาเบอร์"":""C19"",""ชั้น"":""ชั้น .1"",""Gridline"":""18/I""}",,,,,
1760955505892-lh9d4x0t5,20/10/2568 17:18:25,-,C18,งานเสา,รูปแสดงการตรวจSLUMP,--C18-รูปแสดงการตรวจSLUMP-2025-10-20T10-18-21-575Z.jpg,https://drive.google.com/file/d/1jRrXeQbbNR16PJs1me_trQ55FLhW7O0S/view,แนบจากแกลลอรี,"{""อาคาร"":""-"",""เสาเบอร์"":""C18"",""ชั้น"":""ชั้น .1"",""Gridline"":""G/18""}",,,,,
1760955508836-n55bifae5,20/10/2568 17:18:28,-,C19,งานเสา,รูปแสดงผิวคอนกรีตหลังรื้อไม้แบบ,--C19-รูปแสดงผิวคอนกรีตหลังรื้อไม้แบบ-2025-10-20T10-18-23-685Z.jpg,https://drive.google.com/file/d/13H4ORL2NzDTo9BP8_Wa8Yjnge7k5Gi4C/view,แนบจากแกลลอรี,"{""อาคาร"":""-"",""เสาเบอร์"":""C19"",""ชั้น"":""ชั้น .1"",""Gridline"":""18/I""}",,,,,
1760955514143-n0ne0qgqc,20/10/2568 17:18:34,-,C18,งานเสา,รูปแสดงบิลปูนคอนกรีต,--C18-รูปแสดงบิลปูนคอนกรีต-2025-10-20T10-18-29-699Z.jpg,https://drive.google.com/file/d/1xlEl3fxcnKAr21mm3lhjRKuulidSEv7W/view,แนบจากแกลลอรี,"{""อาคาร"":""-"",""เสาเบอร์"":""C18"",""ชั้น"":""ชั้น .1"",""Gridline"":""G/18""}",,,,,
1760955521944-2fk58neio,20/10/2568 17:18:41,-,C18,งานเสา,รูปแสดงผิวคอนกรีตหลังรื้อไม้แบบ,--C18-รูปแสดงผิวคอนกรีตหลังรื้อไม้แบบ-2025-10-20T10-18-37-472Z.jpg,https://drive.google.com/file/d/1L92PFMgEK-1cu2NwOArXM58lj5CQ0ICY/view,แนบจากแกลลอรี,"{""อาคาร"":""-"",""เสาเบอร์"":""C18"",""ชั้น"":""ชั้น .1"",""Gridline"":""G/18""}",,,,,
1760955897703-54m46rq18,20/10/2568 17:24:57,-,C19,งานเสา,รูปแสดงผิวคอนกรีตหลังรื้อไม้แบบ,--C19-รูปแสดงผิวคอนกรีตหลังรื้อไม้แบบ-2025-10-20T10-24-51-309Z.jpg,https://drive.google.com/file/d/1zdj1xfl6hrNrWTUaVgjlXjZjZVFAv3x2/view,แนบจากแกลลอรี,"{""อาคาร"":""-"",""เสาเบอร์"":""C19"",""ชั้น"":""ชั้น .1"",""Gridline"":""21/I""}",,,,,
1760955905302-9rutd9ewp,20/10/2568 17:25:05,-,C19,งานเสา,รูปแสดงบิลปูนคอนกรีต,--C19-รูปแสดงบิลปูนคอนกรีต-2025-10-20T10-25-01-364Z.jpg,https://drive.google.com/file/d/1BwCL4A6VR56T95edOdCrhJIyXuBFwhrJ/view,แนบจากแกลลอรี,"{""อาคาร"":""-"",""เสาเบอร์"":""C19"",""ชั้น"":""ชั้น .1"",""Gridline"":""21/I""}",,,,,
1760955914008-x1h0dzbdr,20/10/2568 17:25:14,-,C19,งานเสา,รูปแสดงการตรวจSLUMP,--C19-รูปแสดงการตรวจSLUMP-2025-10-20T10-25-08-698Z.jpg,https://drive.google.com/file/d/1WhmmWNmmG-P2dp0VfJjbXmF9OYVC8t3m/view,แนบจากแกลลอรี,"{""อาคาร"":""-"",""เสาเบอร์"":""C19"",""ชั้น"":""ชั้น .1"",""Gridline"":""21/I""}",,,,,
1760955922684-tdienyrtn,20/10/2568 17:25:22,-,C19,งานเสา,รูปแสดงภาพโดยรวมของเสาก่อนปิดแบบ,--C19-รูปแสดงภาพโดยรวมของเสาก่อนปิดแบบ-2025-10-20T10-25-17-818Z.jpg,https://drive.google.com/file/d/171q_Hc1-bWySAwV-1p-YKtX5lbqT9FaO/view,แนบจากแกลลอรี,"{""อาคาร"":""-"",""เสาเบอร์"":""C19"",""ชั้น"":""ชั้น .1"",""Gridline"":""21/I""}",,,,,
1760955931001-nulpd8t5w,20/10/2568 17:25:31,-,C19,งานเสา,รูปแสดงระยะเหล็กปลอกช่วงเกิน0.80ม.-1.20ม.จากพื้นโครงสร้าง,--C19-รูปแสดงระยะเหล็กปลอกช่วงเกิน0.80ม.-1.20ม.จากพื้นโครงสร้าง-2025-10-20T10-25-26-168Z.jpg,https://drive.google.com/file/d/1CrxG5Kq4SQgEkPSADJoDWwl9uzzbJ381/view,แนบจากแกลลอรี,"{""อาคาร"":""-"",""เสาเบอร์"":""C19"",""ชั้น"":""ชั้น .1"",""Gridline"":""21/I""}",,,,,
1760955939217-2gtpoyzlo,20/10/2568 17:25:39,-,C19,งานเสา,รูปแสดงจุดทาบหรือจุดต่อเสาที่สูงจากพื้นโครงสร้าง,--C19-รูปแสดงจุดทาบหรือจุดต่อเสาที่สูงจากพื้นโครงสร้าง-2025-10-20T10-25-34-752Z.jpg,https://drive.google.com/file/d/1xrfBnnl8LCY0CJXDQlVM_3XnHI016SHk/view,แนบจากแกลลอรี,"{""อาคาร"":""-"",""เสาเบอร์"":""C19"",""ชั้น"":""ชั้น .1"",""Gridline"":""21/I""}",,,,,
1760955947308-ncmvtjl65,20/10/2568 17:25:47,-,C19,งานเสา,จุดรอยต่อพื้นโครงสร้างบริเวณในเสาและรอบเสาที่จะเทคอนกรีต,--C19-จุดรอยต่อพื้นโครงสร้างบริเวณในเสาและรอบเสาที่จะเทคอนกรีต-2025-10-20T10-25-42-592Z.jpg,https://drive.google.com/file/d/1B5Uq_w2Jh8EsStXOIPVbeSGmAx8AYIuk/view,แนบจากแกลลอรี,"{""อาคาร"":""-"",""เสาเบอร์"":""C19"",""ชั้น"":""ชั้น .1"",""Gridline"":""21/I""}",,,,,
1760955955365-91vl0qvqs,20/10/2568 17:25:55,-,C19,งานเสา,รูปแสดงขนาดเหล็ก/รหัสเหล็กและSDข้างเหล็กเส้นของเหล็กหลัก,--C19-รูปแสดงขนาดเหล็ก/รหัสเหล็กและSDข้างเหล็กเส้นของเหล็กหลัก-2025-10-20T10-25-50-725Z.jpg,https://drive.google.com/file/d/1YtSMCDgsz6H_71k3h9icb1ebMKrJhNrP/view,แนบจากแกลลอรี,"{""อาคาร"":""-"",""เสาเบอร์"":""C19"",""ชั้น"":""ชั้น .1"",""Gridline"":""21/I""}",,,,,
